2016-07-11 10:29:00,789,¼ÇÂ¼Êý£º7369Ìõ
2016-07-11 10:29:27,117,(changesave|836610901,WFTS.Bool.Rd.b0.549,1):(ok)
2016-07-11 10:29:27,352,(changesave|836610901,WFTS.Bool.Rd.b0.817,1):(ok)
2016-07-11 10:29:27,367,(changesave|836610901,WFTS.Bool.Rd.b0.041,1):(ok)
2016-07-11 10:29:27,461,(changesave|836610901,WFTS.Bool.Rd.b0.550,1):(ok)
2016-07-11 10:29:27,461,(changesave|836610901,WFTS.Bool.Rd.b0.682,1):(ok)
2016-07-11 10:29:27,461,(changesave|836610901,WFTS.Bool.Rd.b0.302,1):(ok)
2016-07-11 10:29:27,697,(changesave|836610901,WFTS.Bool.Rd.b0.818,1):(ok)
2016-07-11 10:29:27,712,(changesave|836610901,WFTS.Bool.Rd.b0.042,1):(ok)
2016-07-11 10:29:27,822,(changesave|836610901,WFTS.Bool.Rd.b0.303,1):(ok)
2016-07-11 10:29:27,822,(changesave|836610901,WFTS.Bool.Rd.b0.683,1):(ok)
2016-07-11 10:29:27,822,(changesave|836610901,WFTS.Bool.Rd.b0.551,1):(ok)
2016-07-11 10:29:28,056,(changesave|836610901,WFTS.Bool.Rd.b0.045,1):(ok)
2016-07-11 10:29:28,056,(changesave|836610901,WFTS.Bool.Rd.b0.819,1):(ok)
2016-07-11 10:29:28,181,(changesave|836610901,WFTS.Bool.Rd.b0.307,1):(ok)
2016-07-11 10:29:28,181,(changesave|836610901,WFTS.Bool.Rd.b0.684,1):(ok)
2016-07-11 10:29:28,181,(changesave|836610901,WFTS.Bool.Rd.b0.552,1):(ok)
2016-07-11 10:29:28,431,(changesave|836610901,WFTS.Bool.Rd.b0.046,1):(ok)
2016-07-11 10:29:28,431,(changesave|836610901,WFTS.Bool.Rd.b0.820,1):(ok)
2016-07-11 10:29:28,547,(changesave|836610901,WFTS.Bool.Rd.b0.308,1):(ok)
2016-07-11 10:29:28,547,(changesave|836610901,WFTS.Bool.Rd.b0.553,1):(ok)
